time,epoch,batch,loss,accuracy,val_loss,val_accuracy,map,best_epoch,1501
123.4575656,1,1298,3.3136473,0.1165495,0,0,0,0,
123.5274568,1,1299,2.6188822,0.11650789,0,0,0,0,
123.6007629,1,1300,2.902728,0.1165625,0,0,0,0,
123.6753127,1,1301,2.7345135,0.11654496,0,0,0,0,
123.7533714,1,1302,2.694398,0.11655146,0,0,0,0,
123.8348001,1,1303,2.3955998,0.116581924,0,0,0,0,
123.9143405,1,1304,2.5890374,0.116588384,0,0,0,0,
124.0118483,1,1305,2.9697416,0.11657088,0,0,0,0,
124.0925493,1,1306,2.450527,0.116577335,0,0,0,0,
124.1680243,1,1307,3.262618,0.11655987,0,0,0,0,
124.2403223,1,1308,2.4430108,0.1166141,0,0,0,0,
124.3063697,1,1309,2.832268,0.11662051,0,0,0,0,
124.3786404,1,1310,2.8179789,0.11662691,0,0,0,0,
124.4592181,1,1311,2.560958,0.11665713,0,0,0,0,
124.5291042,1,1312,2.5614228,0.116734944,0,0,0,0,
124.6036344,1,1313,2.8955164,0.11671744,0,0,0,0,
124.679813,1,1314,2.6036072,0.11674753,0,0,0,0,
124.757436,1,1315,3.307568,0.116706274,0,0,0,0,
124.8354828,1,1316,2.845983,0.11668883,0,0,0,0,
124.9163705,1,1317,2.9894943,0.11667141,0,0,0,0,
124.9995975,1,1318,2.5421715,0.11667773,0,0,0,0,
125.0765975,1,1319,2.3230786,0.11666035,0,0,0,0,
125.1488156,1,1320,2.9335256,0.11666667,0,0,0,0,
125.2229496,1,1321,2.792634,0.11672029,0,0,0,0,
125.2913695,1,1322,2.6732023,0.11677383,0,0,0,0,
125.3604217,1,1323,2.304802,0.11682729,0,0,0,0,
125.4283497,1,1324,2.7731593,0.11680986,0,0,0,0,
125.4963256,1,1325,2.8840451,0.116839625,0,0,0,0,
125.5670123,1,1326,2.8534608,0.11675151,0,0,0,0,
125.6479676,1,1327,2.6735377,0.11680482,0,0,0,0,
125.7194581,1,1328,3.1792068,0.11676393,0,0,0,0,
125.7904669,1,1329,2.9656014,0.1167231,0,0,0,0,
125.8686618,1,1330,2.3984528,0.11684681,0,0,0,0,
125.9505883,1,1331,2.9270158,0.11687641,0,0,0,0,
126.0323312,1,1332,2.743082,0.11692943,0,0,0,0,
126.1078437,1,1333,2.6640556,0.11691204,0,0,0,0,
126.1782903,1,1334,2.7235024,0.11689468,0,0,0,0,
126.2549034,1,1335,2.8018749,0.11692416,0,0,0,0,
126.3284096,1,1336,2.7024407,0.116906814,0,0,0,0,
126.4188144,1,1337,2.745988,0.116912864,0,0,0,0,
126.5028991,1,1338,2.795082,0.116942264,0,0,0,0,
126.5751314,1,1339,2.4891424,0.11708831,0,0,0,0,
126.6521883,1,1340,2.81882,0.11711754,0,0,0,0,
126.7317369,1,1341,2.8519666,0.11710011,0,0,0,0,
126.8109429,1,1342,2.5693967,0.11724572,0,0,0,0,
126.8909891,1,1343,2.5330696,0.11729803,0,0,0,0,
126.9645733,1,1344,2.6250381,0.11732701,0,0,0,0,
127.0591951,1,1345,2.508136,0.11733271,0,0,0,0,
127.138338,1,1346,2.620686,0.11736163,0,0,0,0,
127.2091469,1,1347,2.3093104,0.117460094,0,0,0,0,
127.2798592,1,1348,2.903338,0.117488876,0,0,0,0,
127.347919,1,1349,2.8764343,0.11742494,0,0,0,0,
127.4162613,1,1350,2.486118,0.11752315,0,0,0,0,
127.4853822,1,1351,2.3586075,0.1176906,0,0,0,0,
127.5513844,1,1352,2.850157,0.11764978,0,0,0,0,
127.6204823,1,1353,2.8358886,0.11765521,0,0,0,0,
127.7035302,1,1354,2.754106,0.117660634,0,0,0,0,
127.7992772,1,1355,3.2447042,0.11766605,0,0,0,0,
127.8989614,1,1356,2.3852787,0.11771755,0,0,0,0,
127.9928885,1,1357,2.6858766,0.11776897,0,0,0,0,
128.0808193,1,1358,2.8574805,0.117751285,0,0,0,0,
128.1634568,1,1359,2.878178,0.11773363,0,0,0,0,
128.2363596,1,1360,2.5380974,0.11776195,0,0,0,0,
128.3038144,1,1361,2.4505563,0.11781319,0,0,0,0,
128.3734154,1,1362,3.0622997,0.11779552,0,0,0,0,
128.4465952,1,1363,2.885967,0.117869586,0,0,0,0,
128.515459,1,1364,2.6633153,0.11796646,0,0,0,0,
128.5840478,1,1365,2.546511,0.11794872,0,0,0,0,
128.6727886,1,1366,2.387612,0.11802251,0,0,0,0,
128.7517938,1,1367,3.0849042,0.11802761,0,0,0,0,
128.8262348,1,1368,2.7891238,0.118078396,0,0,0,0,
128.9010608,1,1369,2.8638246,0.118083455,0,0,0,0,
128.9722404,1,1370,2.70324,0.11811131,0,0,0,0,
129.0457184,1,1371,2.6684322,0.118161924,0,0,0,0,
129.1389596,1,1372,2.4944339,0.118258014,0,0,0,0,
129.2374555,1,1373,2.8367834,0.118262924,0,0,0,0,
129.3276432,1,1374,2.9691935,0.11824509,0,0,0,0,
129.4070105,1,1375,2.313075,0.118318185,0,0,0,0,
129.4826934,1,1376,2.7162101,0.118300326,0,0,0,0,
129.5592569,1,1377,2.2816553,0.11839597,0,0,0,0,
129.6302686,1,1378,2.9451165,0.11842344,0,0,0,0,
129.7071606,1,1379,2.6776416,0.11851885,0,0,0,0,
129.7769248,1,1380,2.6692865,0.11859149,0,0,0,0,
129.8467172,1,1381,2.7692564,0.11861876,0,0,0,0,
129.9176207,1,1382,2.4285288,0.11864598,0,0,0,0,
129.9898017,1,1383,2.4001553,0.11862798,0,0,0,0,
130.0628263,1,1384,2.820109,0.11858743,0,0,0,0,
130.137725,1,1385,2.6770864,0.11859206,0,0,0,0,
130.2183188,1,1386,2.895867,0.118574135,0,0,0,0,
130.2939769,1,1387,2.7033825,0.11857877,0,0,0,0,
130.3742013,1,1388,2.8317518,0.11851585,0,0,0,0,
130.4507874,1,1389,2.702718,0.11849802,0,0,0,0,
130.519966,1,1390,2.770965,0.11852518,0,0,0,0,
130.5874972,1,1391,2.613834,0.118642166,0,0,0,0,
130.6614801,1,1392,2.8140764,0.11860183,0,0,0,0,
130.7316704,1,1393,2.4504519,0.11862886,0,0,0,0,
130.8023502,1,1394,2.8037128,0.1185886,0,0,0,0,
130.8726953,1,1395,2.9675913,0.11859319,0,0,0,0,
130.9425297,1,1396,2.5050788,0.118620165,0,0,0,0,
131.0117139,1,1397,2.8862057,0.1186471,0,0,0,0,
131.0845343,1,1398,2.7507172,0.118718706,0,0,0,0,
131.1605062,1,1399,2.5786252,0.11879021,0,0,0,0,
131.249264,1,1400,3.0002725,0.11877232,0,0,0,0,
131.3170551,1,1401,2.6009557,0.11877677,0,0,0,0,
131.3854096,1,1402,2.8331718,0.11875892,0,0,0,0,
131.461168,1,1403,2.6820464,0.118785635,0,0,0,0,
131.535133,1,1404,2.784962,0.11881232,0,0,0,0,
131.6063144,1,1405,2.9853354,0.11875,0,0,0,0,
131.6793663,1,1406,3.4316616,0.11875445,0,0,0,0,
131.7477247,1,1407,2.5862818,0.11882552,0,0,0,0,
131.8237314,1,1408,2.665669,0.1188299,0,0,0,0,
131.9051194,1,1409,2.7382445,0.11887864,0,0,0,0,
131.9813776,1,1410,2.632276,0.11890514,0,0,0,0,
132.0638704,1,1411,2.8159428,0.11893161,0,0,0,0,
132.1384112,1,1412,3.1074467,0.11891378,0,0,0,0,
132.2135834,1,1413,2.4197962,0.11891808,0,0,0,0,
132.2955863,1,1414,2.6316814,0.11894448,0,0,0,0,
132.3634753,1,1415,3.326483,0.11888251,0,0,0,0,
132.4377835,1,1416,2.9536047,0.11888683,0,0,0,0,
132.5094717,1,1417,2.8668103,0.118913196,0,0,0,0,
132.5839586,1,1418,2.8570142,0.11889545,0,0,0,0,
132.6599923,1,1419,2.7800038,0.11892178,0,0,0,0,
132.7354972,1,1420,2.9976974,0.118926056,0,0,0,0,
132.8070578,1,1421,2.4512873,0.11895232,0,0,0,0,
132.8880523,1,1422,2.9534774,0.11895657,0,0,0,0,
132.9741367,1,1423,2.8960304,0.11896082,0,0,0,0,
133.0723384,1,1424,2.8094838,0.11896506,0,0,0,0,
133.1590208,1,1425,2.9010954,0.118991226,0,0,0,0,
133.2558162,1,1426,2.6704192,0.11903927,0,0,0,0,
133.3343498,1,1427,2.5873594,0.119065344,0,0,0,0,
133.4105782,1,1428,2.7317114,0.11902574,0,0,0,0,
133.4868681,1,1429,3.0632422,0.11902992,0,0,0,0,
133.5520181,1,1430,2.4220667,0.119077794,0,0,0,0,
133.6193354,1,1431,2.9155486,0.11912561,0,0,0,0,
133.6937799,1,1432,2.9723024,0.11908607,0,0,0,0,
133.7692595,1,1433,2.5480983,0.119112,0,0,0,0,
133.8516892,1,1434,2.7541914,0.1191379,0,0,0,0,
133.9282482,1,1435,2.6708753,0.119076654,0,0,0,0,
134.0059218,1,1436,2.8222775,0.11905902,0,0,0,0,
134.0811119,1,1437,2.6519485,0.119063154,0,0,0,0,
134.1591265,1,1438,3.0685186,0.11904555,0,0,0,0,
134.236815,1,1439,2.7314475,0.119006254,0,0,0,0,
134.3126717,1,1440,3.1823444,0.11896701,0,0,0,0,
134.3898672,1,1441,2.6423907,0.11899289,0,0,0,0,
134.4662189,1,1442,3.1090827,0.11897538,0,0,0,0,
134.5386638,1,1443,2.2673306,0.11902287,0,0,0,0,
134.6091589,1,1444,2.3740532,0.119091935,0,0,0,0,
134.6808261,1,1445,2.7384996,0.11911765,0,0,0,0,
134.7579686,1,1446,2.4297829,0.119164936,0,0,0,0,
134.850445,1,1447,2.6535726,0.11923376,0,0,0,0,
134.93772,1,1448,2.5138893,0.11930249,0,0,0,0,
135.0297331,1,1449,2.8856816,0.11928485,0,0,0,0,
135.101741,1,1450,2.5692816,0.11935345,0,0,0,0,
135.1703775,1,1451,2.6555395,0.1193358,0,0,0,0,
135.2461967,1,1452,2.7435105,0.11936123,0,0,0,0,
135.3262305,1,1453,2.512776,0.119429626,0,0,0,0,
135.3998289,1,1454,2.7794743,0.11943346,0,0,0,0,
135.5460209,1,1455,2.8332577,0.119415805,0,0,0,0,
135.6377487,1,1456,2.647388,0.11944111,0,0,0,0,
135.7261824,1,1457,2.5721302,0.11944492,0,0,0,0,
135.8034124,1,1458,2.4792752,0.1194916,0,0,0,0,
135.8829783,1,1459,3.1231391,0.11949538,0,0,0,0,
135.9576887,1,1460,2.546945,0.11958476,0,0,0,0,
136.0382887,1,1461,3.1631026,0.119588464,0,0,0,0,
136.1236174,1,1462,2.9855878,0.119549416,0,0,0,0,
136.199829,1,1463,2.8053703,0.1195745,0,0,0,0,
136.2860032,1,1464,2.7136605,0.11953552,0,0,0,0,
136.3674394,1,1465,2.7184377,0.11956058,0,0,0,0,
136.4476999,1,1466,2.5622044,0.1195856,0,0,0,0,
136.5213007,1,1467,2.5502968,0.1196319,0,0,0,0,
136.5937909,1,1468,2.7519968,0.11967813,0,0,0,0,
136.6746392,1,1469,2.9773145,0.1197243,0,0,0,0,
136.7493845,1,1470,2.6556346,0.119685374,0,0,0,0,
136.8199054,1,1471,2.540947,0.11968899,0,0,0,0,
136.8992738,1,1472,3.090005,0.11965013,0,0,0,0,
136.987199,1,1473,2.547793,0.11971741,0,0,0,0,
137.0681596,1,1474,2.5608916,0.1197422,0,0,0,0,
137.1413707,1,1475,2.4618616,0.11980932,0,0,0,0,
137.2169332,1,1476,2.3782773,0.11983401,0,0,0,0,
137.3057571,1,1477,2.5593004,0.11987983,0,0,0,0,
137.3993796,1,1478,2.4159055,0.11996786,0,0,0,0,
137.4877745,1,1479,2.8934493,0.11999239,0,0,0,0,
137.5602598,1,1480,3.090658,0.11999578,0,0,0,0,
137.6353979,1,1481,2.6187477,0.120020255,0,0,0,0,
137.7172702,1,1482,2.9628172,0.119981445,0,0,0,0,
137.7963049,1,1483,2.4409628,0.11996376,0,0,0,0,
137.8732587,1,1484,2.6820538,0.11996715,0,0,0,0,
137.9445434,1,1485,2.767857,0.1199495,0,0,0,0,
138.0177169,1,1486,2.703732,0.11993186,0,0,0,0,
138.0929752,1,1487,2.515118,0.119914256,0,0,0,0,
138.1730279,1,1488,2.5140743,0.119959675,0,0,0,0,
138.3072215,1,1489,2.6760752,0.11994208,0,0,0,0,
138.4120946,1,1490,2.4605546,0.11996644,0,0,0,0,
138.512845,1,1491,2.9291587,0.11990694,0,0,0,0,
138.608896,1,1492,2.8446145,0.1199313,0,0,0,0,
138.7279313,1,1493,2.3838925,0.12001842,0,0,0,0,
138.8084422,1,1494,2.932461,0.12006359,0,0,0,0,
138.8832827,1,1495,3.091844,0.12004599,0,0,0,0,
138.9609589,1,1496,3.0441082,0.12002841,0,0,0,0,
139.0344916,1,1497,2.6275132,0.12003173,0,0,0,0,
139.1062974,1,1498,2.629024,0.12009763,0,0,0,0,
139.177764,1,1499,2.4852705,0.12012175,0,0,0,0,
139.2581576,1,1500,2.8867936,0.12016667,0,0,0,0,
155.5485853,1,1500,2.9364370852,0.12016667,2.8427827237,0.14766666,0.12016667,1,
156.6840707,2,1501,2.9001894,0.03125,0,0,0.12016667,1,
156.7792076,2,1502,2.6880946,0.109375,0,0,0.12016667,1,
156.8724432,2,1503,2.0912893,0.16666667,0,0,0.12016667,1,
156.9550153,2,1504,2.149526,0.1796875,0,0,0.12016667,1,
157.0314424,2,1505,2.445534,0.175,0,0,0.12016667,1,
157.104306,2,1506,2.5044465,0.19270833,0,0,0.12016667,1,
157.1757875,2,1507,2.5143132,0.18303572,0,0,0.12016667,1,
157.2480952,2,1508,2.3199348,0.1953125,0,0,0.12016667,1,
157.3180799,2,1509,2.5390515,0.19791667,0,0,0.12016667,1,
157.3839086,2,1510,2.4442358,0.19375,0,0,0.12016667,1,
157.4521555,2,1511,2.8949418,0.18181819,0,0,0.12016667,1,
157.5191415,2,1512,2.2644844,0.18229167,0,0,0.12016667,1,
157.5866615,2,1513,2.6714973,0.1826923,0,0,0.12016667,1,
157.6560945,2,1514,2.3209293,0.18080357,0,0,0.12016667,1,
157.7278031,2,1515,2.6385007,0.17708333,0,0,0.12016667,1,
157.810808,2,1516,2.9709635,0.16992188,0,0,0.12016667,1,
157.8930914,2,1517,2.1802578,0.17830883,0,0,0.12016667,1,
157.9779183,2,1518,2.2307668,0.1875,0,0,0.12016667,1,
158.0519254,2,1519,2.7792003,0.18585527,0,0,0.12016667,1,
158.1199188,2,1520,2.6406937,0.178125,0,0,0.12016667,1,
158.1870347,2,1521,2.5872188,0.17559524,0,0,0.12016667,1,
158.2551886,2,1522,2.498471,0.17897727,0,0,0.12016667,1,
158.3355651,2,1523,2.4828491,0.17934783,0,0,0.12016667,1,
158.4052471,2,1524,2.3963432,0.18098958,0,0,0.12016667,1,
158.4725683,2,1525,2.6207461,0.18,0,0,0.12016667,1,
158.5408767,2,1526,2.4114919,0.1826923,0,0,0.12016667,1,
158.608309,2,1527,2.272555,0.18055555,0,0,0.12016667,1,
158.6748849,2,1528,2.5161958,0.17745535,0,0,0.12016667,1,
158.770571,2,1529,2.4240723,0.17672414,0,0,0.12016667,1,
158.8540691,2,1530,2.6524835,0.17604166,0,0,0.12016667,1,
158.9441069,2,1531,2.6690078,0.17741935,0,0,0.12016667,1,
159.0175084,2,1532,2.753434,0.17675781,0,0,0.12016667,1,
159.0897074,2,1533,2.3956652,0.17992425,0,0,0.12016667,1,
159.168172,2,1534,2.3518214,0.18106617,0,0,0.12016667,1,
159.239718,2,1535,2.504666,0.18035714,0,0,0.12016667,1,
159.3316765,2,1536,2.7531781,0.17881945,0,0,0.12016667,1,
159.4104543,2,1537,2.956547,0.17736487,0,0,0.12016667,1,
159.4886106,2,1538,2.762539,0.17763157,0,0,0.12016667,1,
159.5611757,2,1539,2.192009,0.17788461,0,0,0.12016667,1,
159.6317896,2,1540,2.3881514,0.17890625,0,0,0.12016667,1,
159.7070558,2,1541,2.146986,0.18216464,0,0,0.12016667,1,
159.7959302,2,1542,2.453377,0.18303572,0,0,0.12016667,1,
159.8771447,2,1543,2.6565094,0.18168604,0,0,0.12016667,1,
159.9685396,2,1544,2.361215,0.1846591,0,0,0.12016667,1,
160.0421594,2,1545,2.3042712,0.18819444,0,0,0.12016667,1,
160.1119111,2,1546,2.1944065,0.1861413,0,0,0.12016667,1,
160.180247,2,1547,2.299097,0.18550532,0,0,0.12016667,1,
160.2490216,2,1548,2.291895,0.18619792,0,0,0.12016667,1,
160.3165594,2,1549,2.3173103,0.18686225,0,0,0.12016667,1,
160.3845638,2,1550,2.639854,0.1875,0,0,0.12016667,1,
160.4572124,2,1551,2.411063,0.18872549,0,0,0.12016667,1,
160.5477126,2,1552,2.5421104,0.18870193,0,0,0.12016667,1,
160.622765,2,1553,2.751545,0.19044812,0,0,0.12016667,1,
160.6974657,2,1554,2.455749,0.19039352,0,0,0.12016667,1,
160.778818,2,1555,2.2884474,0.1903409,0,0,0.12016667,1,
160.8548208,2,1556,2.9635303,0.18973215,0,0,0.12016667,1,
160.9538385,2,1557,2.4302375,0.19188596,0,0,0.12016667,1,
161.0625854,2,1558,2.500972,0.19342673,0,0,0.12016667,1,
161.1484457,2,1559,2.6215572,0.19332626,0,0,0.12016667,1,
161.2242414,2,1560,2.5247219,0.1921875,0,0,0.12016667,1,
161.2890349,2,1561,2.4615736,0.19108607,0,0,0.12016667,1,
161.3611355,2,1562,2.8912227,0.19102822,0,0,0.12016667,1,
161.4288877,2,1563,2.4386544,0.19097222,0,0,0.12016667,1,
161.5019716,2,1564,2.5008893,0.19091797,0,0,0.12016667,1,
161.5749523,2,1565,2.39853,0.19182692,0,0,0.12016667,1,
161.6447676,2,1566,2.3265948,0.1936553,0,0,0.12016667,1,
161.7154182,2,1567,2.893496,0.19216418,0,0,0.12016667,1,
161.7884482,2,1568,2.517882,0.1907169,0,0,0.12016667,1,
161.861028,2,1569,2.7686727,0.19021739,0,0,0.12016667,1,
161.9599345,2,1570,2.593771,0.19107144,0,0,0.12016667,1,
162.047782,2,1571,2.5595162,0.19058098,0,0,0.12016667,1,
162.1223433,2,1572,2.4927998,0.1905382,0,0,0.12016667,1,
162.1956097,2,1573,2.694304,0.18964042,0,0,0.12016667,1,
162.264987,2,1574,2.5533838,0.19003378,0,0,0.12016667,1,
162.3383819,2,1575,2.4514205,0.19083333,0,0,0.12016667,1,
162.4127266,2,1576,2.748989,0.18955593,0,0,0.12016667,1,
162.4829666,2,1577,2.3151774,0.18912338,0,0,0.12016667,1,
162.5534237,2,1578,2.3340502,0.18910256,0,0,0.12016667,1,
162.6186323,2,1579,2.4076028,0.18908228,0,0,0.12016667,1,
162.6879675,2,1580,2.260955,0.190625,0,0,0.12016667,1,
162.7601442,2,1581,2.8602042,0.19020061,0,0,0.12016667,1,
162.8293505,2,1582,3.0645554,0.18902439,0,0,0.12016667,1,
162.9051645,2,1583,3.1558025,0.18862952,0,0,0.12016667,1,
162.9963787,2,1584,2.1488008,0.18898809,0,0,0.12016667,1,
163.0840635,2,1585,3.026445,0.1882353,0,0,0.12016667,1,
163.1647008,2,1586,3.0146656,0.18677326,0,0,0.12016667,1,
163.2356615,2,1587,2.66605,0.18678162,0,0,0.12016667,1,
163.3046237,2,1588,2.6702614,0.18607955,0,0,0.12016667,1,
163.3757723,2,1589,2.6510181,0.18574437,0,0,0.12016667,1,
163.4457836,2,1590,2.7437398,0.18541667,0,0,0.12016667,1,
163.5356153,2,1591,3.1291742,0.18440934,0,0,0.12016667,1,
163.6057041,2,1592,2.713275,0.1834239,0,0,0.12016667,1,
163.6753378,2,1593,2.307912,0.18313172,0,0,0.12016667,1,
163.7462363,2,1594,2.6652694,0.18218085,0,0,0.12016667,1,
163.8187527,2,1595,2.4877887,0.18223684,0,0,0.12016667,1,
163.8891987,2,1596,2.657306,0.18196614,0,0,0.12016667,1,
163.976993,2,1597,2.7263327,0.18105671,0,0,0.12016667,1,
164.0650166,2,1598,2.708202,0.18080357,0,0,0.12016667,1,
164.147783,2,1599,2.8330605,0.18055555,0,0,0.12016667,1,
164.2184767,2,1600,2.3627906,0.1809375,0,0,0.12016667,1,
164.2926614,2,1601,2.6218767,0.18131188,0,0,0.12016667,1,
164.3735215,2,1602,2.8882225,0.18045343,0,0,0.12016667,1,
164.4486795,2,1603,2.5013285,0.18052185,0,0,0.12016667,1,
164.5448135,2,1604,2.7245617,0.18028846,0,0,0.12016667,1,
164.6279992,2,1605,2.3267317,0.18095239,0,0,0.12016667,1,
164.7047512,2,1606,2.6553693,0.18012972,0,0,0.12016667,1,
164.7879058,2,1607,2.0857973,0.18136682,0,0,0.12016667,1,
164.8499798,2,1608,2.6642752,0.1814236,0,0,0.12016667,1,
164.9239773,2,1609,2.8261015,0.18090597,0,0,0.12016667,1,
164.9957121,2,1610,2.3321562,0.1815341,0,0,0.12016667,1,
165.070757,2,1611,2.2560334,0.1821509,0,0,0.12016667,1,
165.1574259,2,1612,2.449591,0.18219866,0,0,0.12016667,1,
165.2332175,2,1613,2.742573,0.18252212,0,0,0.12016667,1,
165.3023708,2,1614,2.642942,0.18229167,0,0,0.12016667,1,
165.3786695,2,1615,2.6775744,0.18152174,0,0,0.12016667,1,
165.4489957,2,1616,2.227753,0.18076509,0,0,0.12016667,1,
165.5194961,2,1617,2.7379112,0.18028846,0,0,0.12016667,1,
165.5912779,2,1618,2.7821674,0.18061441,0,0,0.12016667,1,
165.6614889,2,1619,2.4632392,0.18146008,0,0,0.12016667,1,
165.7350324,2,1620,2.7626262,0.18020834,0,0,0.12016667,1,
165.803943,2,1621,2.7760088,0.1802686,0,0,0.12016667,1,
165.8697993,2,1622,2.5174482,0.18007173,0,0,0.12016667,1,
165.9385331,2,1623,2.5289822,0.18013212,0,0,0.12016667,1,
166.0113265,2,1624,2.851184,0.1796875,0,0,0.12016667,1,
166.0826547,2,1625,2.7169647,0.1795,0,0,0.12016667,1,
166.1687958,2,1626,2.330931,0.18005952,0,0,0.12016667,1,
166.2438148,2,1627,2.4755545,0.17987205,0,0,0.12016667,1,
166.3184669,2,1628,2.6780033,0.17919922,0,0,0.12016667,1,
166.3989237,2,1629,3.0806262,0.17877907,0,0,0.12016667,1,
166.4747219,2,1630,2.342428,0.17836538,0,0,0.12016667,1,
166.5491754,2,1631,2.4406533,0.17795801,0,0,0.12016667,1,
166.6149417,2,1632,2.8012788,0.1780303,0,0,0.12016667,1,
166.6912103,2,1633,2.408589,0.17857143,0,0,0.12016667,1,
166.7640003,2,1634,2.4455154,0.17863806,0,0,0.12016667,1,
166.8307309,2,1635,2.5687206,0.17824075,0,0,0.12016667,1,
166.8971021,2,1636,2.5917218,0.1785386,0,0,0.12016667,1,
166.9713415,2,1637,2.5910988,0.17928833,0,0,0.12016667,1,
167.0392401,2,1638,2.6869748,0.17866848,0,0,0.12016667,1,
167.1088268,2,1639,2.7909315,0.17805755,0,0,0.12016667,1,
167.1840635,2,1640,2.4259522,0.17857143,0,0,0.12016667,1,
167.2553912,2,1641,2.5098748,0.17841312,0,0,0.12016667,1,
167.3290946,2,1642,2.410908,0.17913732,0,0,0.12016667,1,
167.4030128,2,1643,2.4558055,0.17875874,0,0,0.12016667,1,
167.4819545,2,1644,2.854947,0.17881945,0,0,0.12016667,1,
167.5509795,2,1645,3.293374,0.17780173,0,0,0.12016667,1,
167.6273786,2,1646,2.193088,0.17829624,0,0,0.12016667,1,
167.704975,2,1647,3.2401376,0.17729592,0,0,0.12016667,1,
167.7733774,2,1648,3.0342374,0.17694257,0,0,0.12016667,1,
167.8420121,2,1649,2.3157954,0.1768037,0,0,0.12016667,1,
167.9066017,2,1650,2.1807659,0.17729166,0,0,0.12016667,1,
167.9798837,2,1651,2.4440646,0.17735927,0,0,0.12016667,1,
168.0492022,2,1652,3.096964,0.1768092,0,0,0.12016667,1,
168.1345655,2,1653,2.3395789,0.17769608,0,0,0.12016667,1,
168.2147213,2,1654,2.4589462,0.17755681,0,0,0.12016667,1,
168.2911411,2,1655,2.4396915,0.17701612,0,0,0.12016667,1,
168.3675622,2,1656,2.3515139,0.17768429,0,0,0.12016667,1,
168.4340805,2,1657,2.6209002,0.17754777,0,0,0.12016667,1,
168.5061122,2,1658,2.8564224,0.17721519,0,0,0.12016667,1,
168.5773933,2,1659,2.4118981,0.17727987,0,0,0.12016667,1,
168.6470229,2,1660,2.639539,0.17714843,0,0,0.12016667,1,
168.7166033,2,1661,2.1480012,0.17721273,0,0,0.12016667,1,
168.803747,2,1662,2.3635542,0.17785494,0,0,0.12016667,1,
168.8787859,2,1663,2.5918014,0.17753068,0,0,0.12016667,1,
168.9469489,2,1664,2.3460722,0.17835365,0,0,0.12016667,1,
169.019664,2,1665,2.657318,0.1778409,0,0,0.12016667,1,
169.0887658,2,1666,2.6652477,0.17808735,0,0,0.12016667,1,
169.1619841,2,1667,2.4939003,0.17776947,0,0,0.12016667,1,
169.2377555,2,1668,2.8197796,0.17764136,0,0,0.12016667,1,
169.3105759,2,1669,2.6963184,0.17696007,0,0,0.12016667,1,
169.3880823,2,1670,2.8260865,0.1764706,0,0,0.12016667,1,
169.4552537,2,1671,2.5348358,0.17598684,0,0,0.12016667,1,
169.5290557,2,1672,2.6613896,0.17605378,0,0,0.12016667,1,
169.6077344,2,1673,2.5215776,0.17666185,0,0,0.12016667,1,
169.6822423,2,1674,2.540278,0.17636494,0,0,0.12016667,1,
169.7721282,2,1675,2.6323743,0.17625,0,0,0.12016667,1,
169.8521279,2,1676,2.5037136,0.17666903,0,0,0.12016667,1,
169.933422,2,1677,3.0218227,0.176024,0,0,0.12016667,1,
170.0125254,2,1678,2.7009046,0.17591292,0,0,0.12016667,1,
170.0800638,2,1679,3.023553,0.17615223,0,0,0.12016667,1,
170.1492278,2,1680,2.9346297,0.17586805,0,0,0.12016667,1,
170.2265946,2,1681,2.9150052,0.17524171,0,0,0.12016667,1,
170.3090126,2,1682,2.759099,0.17479396,0,0,0.12016667,1,
170.385748,2,1683,2.91319,0.17503415,0,0,0.12016667,1,
170.4501068,2,1684,2.5940046,0.17493206,0,0,0.12016667,1,
170.5169901,2,1685,2.5274544,0.17516892,0,0,0.12016667,1,
170.590976,2,1686,2.5930717,0.17473118,0,0,0.12016667,1,
170.660426,2,1687,2.8418655,0.17413102,0,0,0.12016667,1,
170.7320023,2,1688,2.660613,0.17370346,0,0,0.12016667,1,
170.8115198,2,1689,2.836748,0.17328042,0,0,0.12016667,1,
170.8825262,2,1690,2.2115188,0.17368421,0,0,0.12016667,1,
170.961727,2,1691,2.9634917,0.17326571,0,0,0.12016667,1,
171.0456233,2,1692,2.517523,0.17350261,0,0,0.12016667,1,
171.1219416,2,1693,2.4351084,0.17389897,0,0,0.12016667,1,
171.1924156,2,1694,2.617127,0.17364691,0,0,0.12016667,1,
171.2711281,2,1695,2.5052052,0.17339744,0,0,0.12016667,1,
171.3552963,2,1696,2.483314,0.17362882,0,0,0.12016667,1,
171.4350321,2,1697,2.56992,0.17322335,0,0,0.12016667,1,
171.5027752,2,1698,2.5520933,0.1736111,0,0,0.12016667,1,
171.5765541,2,1699,2.2818947,0.17415202,0,0,0.12016667,1,
171.6467817,2,1700,2.382427,0.1740625,0,0,0.12016667,1,
171.7169157,2,1701,3.288268,0.17366293,0,0,0.12016667,1,
171.794961,2,1702,2.7679415,0.17357673,0,0,0.12016667,1,
171.8627614,2,1703,2.2791858,0.17379926,0,0,0.12016667,1,
171.9301311,2,1704,2.2722337,0.17417279,0,0,0.12016667,1,
172.0016187,2,1705,2.4685166,0.17469512,0,0,0.12016667,1,
172.0661309,2,1706,2.4782577,0.17460558,0,0,0.12016667,1,
172.1381624,2,1707,2.792927,0.1745169,0,0,0.12016667,1,
172.2259597,2,1708,2.6110475,0.17427884,0,0,0.12016667,1,
172.3036334,2,1709,2.6187234,0.17389354,0,0,0.12016667,1,
172.3821202,2,1710,2.8504994,0.17410715,0,0,0.12016667,1,
